Gene ORF Names	Gene Common Names	Gene Function	Is Regulator?	YeastL51_[air+Hap1-]_rep1	YeastL51_[air+Hap1-]_rep2	YeastL51_[air+Hap1-]_rep3	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep1	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep2	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep3	YeastL51_[air+Hap1+Co+]_rep1	YeastL51_[air+Hap1+Co+]_rep2	YeastL51_[air+Hap1+Co+]_rep3	YeastL51_[anaerobic_Hap1+]_6hrs_rep1	YeastL51_[anaerobic_Hap1+]_6hrs_rep2	YeastL51_[anaerobic_Hap1+]_6hrs_rep3	YeastL51_[anaerobic_Hap1-]_6hrs_rep1	YeastL51_[anaerobic_Hap1-]_6hrs_rep2	YeastL51_[anaerobic_Hap1-]_6hrs_rep3	YeastMHY100_[Heme-]_rep1	YeastMHY100_[Heme-]_rep2	YeastMHY100_[Heme-]_rep3
YAR031W	PRM9	molecular function unknown	FALSE	1.09635535	0.524976627	0.788334796	0.286103935	-0.474727667	-0.022219714	0.118511575	0.089502202	0.26597267	1.692254235	1.633155114	0.311722005	1.009720604	1.254823302	0.776552675	1.104937769	0.83445443	0.304524997
YAR033W	MST28	protein binding	FALSE	0.366419059	0.096814886	0.245089793	-0.657712426	-0.620519262	0.141867053	-0.168820081	-0.004043791	-0.226564328	0.720274667	0.628644555	-0.20772563	0.155694852	0.114583037	0.303216776	0.645899126	0.511262895	0.142355204
YAR035C-A	YAR035C-A	molecular function unknown	FALSE	-0.249853012	-0.82489724	-0.508900354	-0.281832875	-1.002025015	-0.60931867	0.019794287	-1.310866311	0.155417885	0.051272044	-0.458496304	-0.004008886	0.276907794	-0.40939372	0.749784685	0	0	0
YAR035W	YAT1	carnitine O-acetyltransferase activity	FALSE	0.300475289	-0.388390898	0.661855755	-1.128644676	-1.62519959	-0.076978653	-0.078090868	-1.961102328	-0.030652185	0.83994706	-0.374645549	0.358572949	0.702306458	-0.46539147	0.49314695	0.000131824	0.552192595	0.427534719
YAR042W	SWH1|OSH1|YAR044W	phosphatidylinositol binding	FALSE	-0.036918985	0.427810668	0.197722768	1.079792359	1.72752783	0.624668769	0.493549899	0.329254692	-0.299525142	0.502936319	0.694226018	0.341954023	0.972582545	0.40480576	-0.698333809	0.053235321	0.537083588	0.491460783
YAR044W	OSH1	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272961706	0.125387833	0.137017432
YAR047C	YAR047C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000426731	0.71434406	0.408161891
YAR050W	FLO1|FLO2|FLO4	mannose binding	FALSE	-0.053108187	-0.191120715	0.26639148	-0.605246218	-0.223718727	-0.099952148	0.153716353	-0.952086703	-0.158752982	-0.029138882	0.101287042	0.583224585	0.344332965	-0.440480676	0.124706485	-0.07541885	0.862004287	0.180137054
YAR053W	YAR053W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.331582208	0.237921645	0.167580871
YAR060C	YAR060C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411686213	0.582667812	0.325230773
YAR061W	YAR061W	molecular function unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138997288	0.467158844	0.671923708
YAR062W	YAR062W	molecular function unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.246879069	0.198602454	0.55386445
YAR064W	YAR064W	molecular function unknown	FALSE	-0.282379057	-0.264009641	-0.228644381	-0.287765572	-0.69519411	-0.013970439	-0.082704693	-0.830743582	-0.149356172	-0.037876485	0.088928424	0.003955245	0.367234133	-0.154440905	0.188273633	0.209978325	0.529390777	0.783461346
YAR066W	YAR066W	molecular function unknown	FALSE	-0.335585832	-1.469718274	0.095975281	-0.802619793	-1.78204929	-0.774420074	0.183001098	-2.586409574	-0.248717943	-0.128847543	-1.110855556	-0.324384247	-0.341792218	-1.598525751	-0.996288283	0.38431568	0.527580335	0.784396823
YAR068W	YAR068W	molecular function unknown	FALSE	-0.259405446	-1.456838066	0.07841381	-0.76211468	-1.426777735	-0.49884897	0.047049323	-2.438016579	-0.684179876	-0.322163038	-1.183175709	-0.381058614	-0.576870464	-1.566059625	-0.287656008	0.234068888	0.734276831	0.345846338
YAR069C	YAR069C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131032937	0.541167236	0.640136613
YAR070C	YAR070C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.129677115	0.792167753	0.419245475
YAR071W	PHO11	acid phosphatase activity	FALSE	-0.039708476	-0.111086792	0.28810064	-0.140566817	-0.135148653	0.331074628	0.120194481	-0.475664908	-0.57287881	1.11811906	0.919447452	0.228453735	0.81038614	0.257382765	0.239643319	0.217255716	0.621598842	0.402613539
YAR073W	IMD1	molecular function unknown*	FALSE	0.531172643	1.186721598	0.039390714	0.329960275	0.171397586	-0.716164362	-0.715549041	-0.397677311	-0.360934979	-0.00674116	0.260813489	-1.347794239	0.163373459	-0.079153542	-1.524155528	0.478433419	-0.059262027	0.111887528
YAR075W	YAR075W	molecular function unknown	FALSE	-0.134262259	0.443695013	-0.132111619	0.03944665	0.401987662	-0.269240023	-0.463118776	0.036073859	-0.118730603	-0.668664502	-0.121553818	-0.318622646	-0.471848557	-0.08472877	-0.648539835	0.100776776	-0.054395495	0.146721198
YBL001C	ECM15	molecular function unknown	FALSE	-0.044918678	1.766344627	0.135003671	-0.910284291	-0.52638697	0.235618442	-0.623915102	3.790310212	-0.516521233	0.054976866	1.61959726	-1.221905347	-0.77014172	1.666384697	-0.996767826	-0.44575299	-2.302514088	-0.741062791
YBL002W	HTB2	DNA binding	FALSE	-0.013390006	-0.235611419	0.004744201	-0.142801236	-0.099829203	-0.04364977	-0.095356522	-0.09146439	-0.169749999	-0.509170975	-0.519008421	-0.038215874	-0.489366586	-1.071211769	-1.233375576	-0.653729507	-0.435390779	-0.400072596
YBL003C	HTA2|H2A2	DNA binding	FALSE	-0.092868933	1.303732766	-0.090717884	-0.276780453	0.26469149	-0.181588728	-0.364752359	1.719319908	-0.058111052	-0.73001921	-0.013066876	-0.945990651	-0.870431987	-0.470866118	-1.867039179	-0.565128652	-0.526304189	0.096949038
YBL004W	UTP20	snoRNA binding	FALSE	-0.480067262	1.65416313	-0.119728295	0.61838929	2.452276659	-0.375477327	0.362111333	2.627233357	0.075801535	-1.248963123	0.476755397	-1.646534799	-1.169304381	0.133547152	-2.36736594	-0.390425709	-1.509739993	-0.774483476
YBL005W	PDR3|AMY2|TPE2	DNA binding*	TRUE	-0.120772803	0.190320607	0.084706195	-0.336595316	0.3317581	-0.179540527	0.565762723	-0.062938265	-0.298585793	-1.178799354	-0.353771256	-0.140209208	-0.125280948	-0.281375545	-0.030464151	0.106980315	0.049463475	-0.111349362
YBL005W-A	YBL005W-A	unknown	FALSE	-0.188941352	1.288174198	0.654295147	2.009415426	2.951450784	1.118785443	1.685982473	1.684522636	-0.00168331	1.765846756	2.654273242	-0.43569546	1.691628843	2.401191871	-1.291007789	0	0	0
YBL006C	LDB7	molecular function unknown	FALSE	0.423478144	0.657981443	0.151958532	0.192961103	0.512208897	0.384075085	0.147640153	0.270591845	-0.303205015	-0.050761235	0.55633649	-0.295164533	0.867382812	0.662440143	-0.412454888	-0.369009718	0.668444115	0.087069037
YBL007C	SLA1	"protein binding, bridging*"	FALSE	0.0056595	0.271054451	0.464101893	0.380916296	0.87458588	0.505868624	0.346598295	-0.105214479	-0.083463581	-0.00178048	0.418477531	1.030144532	0.330249245	0.166843979	0.598503328	-0.070827897	0.728118398	-0.088840531
YBL008W	HIR1	transcription corepressor activity	TRUE	-0.107283519	-0.640138324	0.096551582	0.288262014	-0.031898451	0.037806999	0.301131083	-0.541135299	-0.256350468	-0.320748701	-0.749383157	-0.382330569	-0.16784112	-0.809624738	-0.701045894	-0.236324339	-0.003482411	-0.369173433
YBL008W-A	YBL008W-A	molecular function unknown	FALSE	-0.189622592	-0.490219232	0.259655891	-0.257386089	-0.648472496	-0.499442655	-0.787089622	-1.884680144	0.046820366	-1.424797689	-1.320765735	-0.315999974	-0.502243262	-1.62984904	-0.64687673	0	0	0
YBL009W	YBL009W	protein serine/threonine kinase activity	FALSE	0.021314613	-0.145211287	-0.366596259	0.415154774	0.396498595	-0.410853839	0.45019683	0.543623986	-0.25224918	-1.398910926	-0.45874855	-1.111735005	-0.620682116	-0.693944562	-2.54180061	-0.484633658	-0.467669283	-0.397852307
YBL010C	YBL010C	molecular function unknown	FALSE	0.043639255	-0.28393293	0.073624115	-0.152147883	-0.07862957	0.530202224	-0.439880291	0.458912561	-0.227860844	-0.862758835	-1.053601782	0.140631897	-1.198884892	-1.090601211	-1.493143568	0.128200293	0.403574746	0.304865528
YBL011W	SCT1|GAT2	glycerol-3-phosphate O-acyltransferase activity	FALSE	0.278291007	-0.598256918	0.330699644	0.959784986	0.330180983	0.52790124	0.258160302	-1.657096774	0.048364613	0.52503512	-0.435191755	0.784142631	0.951764599	-0.591937098	0.861348656	0.57749538	0.89278485	0.343938728
YBL012C	YBL012C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1568844	0.528771544	0.358309298
YBL013W	FMT1	methionyl-tRNA formyltransferase activity	FALSE	0.269068531	-1.196327943	0.396176648	0.021581682	-1.039993266	-0.020818466	0.120687279	-2.770659552	-0.114887367	0.16886474	-1.03939399	0.100364551	0.048473227	-1.418941017	0.068919494	-0.133421858	0.920073709	0.234062147
YBL014C	RRN6	RNA polymerase I transcription factor activity	FALSE	0.10483974	0.767130595	-0.13398409	1.099886339	1.821015275	-0.369264586	0.306442083	1.361428109	0.010989624	-0.716656817	0.314860266	-0.880160843	-0.37412084	0.233005281	-1.06806542	-0.217828076	-0.088313226	-0.244072219
YBL015W	ACH1	acetyl-CoA hydrolase activity	FALSE	0.020650044	-0.55485556	0.06284754	-0.068511122	-0.546257624	0.327585342	-0.19104071	-1.614325241	-0.31801421	0.480185952	-0.172248832	0.581359533	0.88069496	-0.145686809	0.69552503	-0.135380956	0.73051324	0.473627583
YBL016W	FUS3|DAC2	MAP kinase activity	TRUE	-0.003010748	-0.135445428	0.01143641	0.974787407	1.098758869	-0.191069758	-0.077213203	-0.615171462	-0.273023888	-0.957726216	-0.542496327	-0.481421787	0.076381893	-0.728091786	-1.728318241	0.520261077	0.950212442	0.252180048
YBL017C	PEP1|VPS10|VPT1	signal sequence binding	FALSE	-0.127569507	1.657750316	0.047136063	-0.099036964	1.730770707	0.171233085	-0.009884279	1.325988211	-0.107808732	-0.292024484	0.966302689	-0.137314643	-0.146628544	0.921270077	-0.289464435	0.558881306	0.244509911	0.139004606
YBL018C	POP8	ribonuclease P activity*	FALSE	0.04539633	1.250775792	-0.103351829	-0.351304995	-0.272750187	0.375855456	-0.006833806	3.784141183	-0.152068359	-0.211713831	-0.010207123	-2.419806888	-1.152051968	-0.459271624	-1.774741677	0.513434058	-1.134692364	-0.276653629
YBL019W	APN2|ETH1	phosphodiesterase I activity*	FALSE	-0.137832092	1.13775885	0.164747974	-0.24954427	0.323157689	0.415941288	-0.258391376	1.286597999	-0.216696425	-0.333614071	0.562065371	-0.583894042	0.120742706	0.587137272	-0.251713443	0.406817312	-0.057960899	0.252481948
YBL020W	RFT1	oligosaccharide transporter activity	FALSE	0.185820629	0.617603103	-0.140556503	-0.536414893	-0.541279132	-0.182426963	0.27076891	0.496651179	-0.15402607	0.336580444	0.737176458	-0.694020984	-0.119723293	0.429994249	-0.800646015	0.73632449	-0.309943872	-0.044831382
YBL021C	HAP3	transcriptional activator activity	TRUE	0.343165347	0.683800793	0.157079527	-0.057024044	0.8143223	0.554470344	-0.484484332	1.429442188	-0.572308704	-0.705757167	0.64981338	-0.35508125	-0.455753394	0.560664472	-0.829607044	-0.029436118	0.242478584	0.082877446
YBL022C	PIM1|LON1|Lon	ATP-dependent peptidase activity	FALSE	-0.142345204	0.612630894	0.188237538	0.384988837	1.549443007	0.402688831	0.248487532	0.814175725	-0.278249943	-0.348246442	0.475944316	0.144227376	0.196055993	0.39199421	-0.153866046	0.18603994	0.418772854	-0.081846834
YBL023C	MCM2	chromatin binding*	FALSE	-0.285112926	-0.050669823	-0.110959816	0.605495885	0.516287306	0.258152079	0.373233701	-0.321462296	0.137412639	0.083930638	-0.28730045	0.367826559	0.502434935	-0.404042706	-0.439337476	0.273257334	0.193569536	-0.082523024
YBL024W	NCL1|TRM4	tRNA (cytosine-5-)-methyltransferase activity	FALSE	-0.085344739	0.519992568	-0.104277504	0.491529227	1.177894814	-0.309153198	-0.192574954	0.987106283	0.208546829	-0.874545785	-0.320936528	-0.650337928	-0.932318138	-0.214115879	-1.244090188	0.708057396	-0.376056568	-0.110404428
YBL025W	RRN10	RNA polymerase I transcription factor activity*	FALSE	0.116024525	1.179652922	-0.131777419	-0.309437122	0.49587577	0.176160715	-0.649093993	1.995576379	-0.408829419	-0.769774163	0.183501793	-1.038070461	-1.006314104	0.11191723	-1.784565075	0.318024406	-0.439026794	-0.007159847
YBL026W	LSM2|SMX5|SNP3	RNA binding*	FALSE	-0.047028878	3.086605968	0.033153914	-0.529007916	0.725081991	0.050111754	-0.502634373	5.626334356	-0.46835715	-0.031703059	2.966814023	-0.990488146	-0.904179457	3.212658167	-1.5840271	-0.436820194	-1.78504718	-1.280244299
YBL027W	RPL19B	structural constituent of ribosome	FALSE	0.008399675	-0.326025174	0.019838164	0.070216027	-0.12191195	-0.065736079	-0.12061552	-0.058130012	-0.010117097	-0.298196035	-0.184532404	-0.1579149	-0.256877288	-0.315580969	-0.432934719	0.089518543	-0.474210224	-0.1219454
YBL028C	YBL028C	molecular function unknown	FALSE	0.137239296	0.585487743	-0.123972292	-0.091002309	0.579709689	-0.719906796	-0.910151324	3.215403016	-0.186587927	-1.54834405	-0.35014998	-3.135190456	-2.955175119	-0.615742999	-3.689173691	-0.3769578	-2.715927627	-1.264132507
YBL029C-A	YBL029C-A	molecular function unknown	FALSE	-0.297590635	0.045467783	-0.0472002	-1.233440885	-0.879239555	0.774552259	-0.879359489	0.34588619	-0.477686598	-0.654263118	-0.819580174	-0.434193663	-0.707532599	-0.263012767	-0.381224945	0	0	0
YBL029W	YBL029W	molecular function unknown	FALSE	-0.042345498	-0.5408192	0.30245767	0.068024489	-0.178706107	-0.326564868	-0.296768891	-0.853113494	0.174636805	-0.315548246	-0.754539107	0.479417632	-0.071581712	-0.373069957	0.465072913	-0.331145972	-0.052260315	0.47144929
YBL030C	PET9|AAC2|ANC2|OP1	ATP:ADP antiporter activity	FALSE	-0.204993354	-0.339687357	-0.236977795	-0.646918622	-0.418231128	-0.026991291	0.043366596	-0.23876272	-0.266788021	-1.051241403	-1.008424926	-0.123856078	-0.549465771	-0.556440922	-0.598163056	-1.146034252	-0.881475587	-0.429896756
YBL031W	SHE1	molecular function unknown	FALSE	0.213689853	-0.516040971	0.036407178	0.306328974	-0.055044477	0.127755522	-0.179034118	-0.244395061	-0.427709783	-0.840285385	-1.081265719	-0.286440754	-0.832390184	-1.167025497	-0.419434964	0.060297871	0.136371914	0.304403797
YBL032W	HEK2|KHD1	mRNA binding	FALSE	0.378371634	-0.403756569	0.109023105	0.233753419	-0.250225935	0.222514471	0.01458887	-1.505491221	-0.31285794	-0.816965443	-0.940631875	0.158254457	0.210143028	-1.176233433	-0.913970937	0.066922445	0.561098699	0.170423285
YBL033C	RIB1	cyclohydrolase activity	FALSE	0.19521732	-0.165166553	0.113273829	0.828230725	0.994751789	0.466408998	-0.322085715	-1.171619848	-0.526351383	0.307561372	0.093279591	-0.16923248	1.007951655	0.273453369	-0.078159503	-0.129430871	0.166741895	-0.197286513
YBL034C	STU1	structural constituent of cytoskeleton	FALSE	-0.258787636	0.754564244	0.0928082	0.411181448	1.695345759	0.208484741	0.87339008	1.590197506	0.05732352	0.092049912	0.212531907	-0.142940572	-0.157262088	0.02832539	-0.936703484	-0.358332072	-0.024949281	-0.008991602
YBL035C	POL12	alpha DNA polymerase activity	FALSE	-0.201183443	-0.21166605	0.127788734	0.447080692	0.326302971	0.21452597	0.649805511	0.460565365	-0.091987581	-0.232812282	-0.26818201	-0.251346361	0.179916456	-0.323261854	-1.263977838	-0.094060668	0.087356688	0.177980621
YBL036C	YBL036C	alanine racemase activity*	FALSE	0.214217729	0.98077445	-0.038777885	0.379673723	1.022686509	0.277364933	-0.043689991	2.663087149	-0.294081747	-0.237528227	0.439139052	-0.745396286	-0.393090827	0.661020316	-1.268011111	0.066178838	-0.506921309	-0.218192245
YBL037W	APL3	molecular function unknown	FALSE	-0.325593048	0.428260744	-0.086953984	-0.110292932	0.26346193	0.397699511	0.146993956	0.544336377	-0.526666456	-0.558237648	0.434122477	-0.374469954	0.031133756	0.499838595	-1.051146667	-0.045938655	-0.906669397	-0.657099698
YBL038W	MRPL16	structural constituent of ribosome*	FALSE	0.146886324	1.429644073	-0.087967263	-0.764130176	-0.386207095	0.051894381	-0.804945759	1.672850278	-0.59032274	-0.150628019	1.595338211	-1.059285341	-0.281853707	1.550704999	-1.119717583	-0.786364028	-1.441356022	-0.771232249
YBL039C	URA7	CTP synthase activity	FALSE	0.079997607	2.37869996	-0.100542847	0.378942738	3.038969788	-0.428811971	0.13651552	2.77859719	-0.000938739	-1.022156482	1.538583451	-1.549077221	-0.481250331	0.982251511	-2.011387003	-0.217073339	-0.077428337	-0.274976657
YBL039W-A	YBL039W-A	unknown	FALSE	0.158681535	-0.130192903	0.333221537	-1.80268294	-1.987618361	0.588658552	-1.124317078	0.704246776	-0.678850841	0.207603202	0.35344583	-1.112029828	-0.977372528	0.258784983	-0.377341773	0	0	0
YBL040C	ERD2	HDEL sequence binding	FALSE	0.058362995	1.456664828	0.102940263	-0.903191419	-1.370679125	0.423728107	0.0643825	2.796765647	-0.345912367	0.371793314	1.135296092	-0.972856923	0.093262196	0.946532403	-0.304989817	-0.54043993	-1.168339312	-0.574737313
YBL041W	PRE7|PRS3	endopeptidase activity	FALSE	0.015191002	2.499236999	0.115655445	-0.009466398	0.991699339	0.340792832	-0.317587603	2.503780858	-0.318512576	-0.124477246	1.522993316	-0.759759889	-0.247388253	1.548226489	-0.453271638	-0.385261174	-0.353074557	-0.525986423
YBL042C	FUI1	uridine transporter activity	FALSE	0.036072218	-0.17133592	-0.053006106	0.149554835	0.00778011	-0.195533114	0.311911018	-0.248218954	-0.184306555	-0.094789203	-0.144068046	-1.117707843	0.333654953	-0.001448407	-0.549789454	-0.143537866	-0.165455276	-0.416490342
YBL043W	ECM13	molecular function unknown	FALSE	-0.964897319	-1.233429482	-1.516250311	1.79295279	1.340111812	0.059998603	-0.138152725	0.28998342	-1.557978548	0.792707037	0.368936887	1.048495855	-1.5945607	-1.19982222	0.179267789	-3.726829946	-2.085046441	-1.767314329
YBL044W	YBL044W	molecular function unknown	FALSE	0.801071115	0.060266907	0.032570863	-0.044689638	-0.314497357	0.031230725	-0.090275256	-0.246751573	0.123043666	0.241084784	0.081669122	0.047001787	0.78643015	-0.030068034	0.280912957	0.412192741	0.198235826	0.236192053
YBL045C	COR1|QCR1	ubiquinol-cytochrome-c reductase activity	FALSE	-0.415785142	-0.445318734	-0.525733069	-0.698342573	-0.489229848	0.308982432	0.059265358	-0.562772748	-1.370486334	-1.830587787	-2.009077172	-0.550503282	-0.679070334	-1.214701902	-1.21447291	-2.617003157	-1.346415942	-0.849616183
YBL046W	YBL046W	molecular function unknown	FALSE	0.072068064	0.056272649	0.058260191	0.382984444	1.018657538	0.137840963	-0.159752239	0.783320747	-0.473518405	-1.02813395	-0.369766997	-1.490718918	-0.824380809	-0.321708934	-1.15929251	-0.054817625	-0.250123873	-0.156251333
YBL047C	EDE1|BUD15	molecular function unknown	FALSE	-0.319764228	0.224035943	0.165554828	-0.354387974	0.484807429	0.309714424	0.301356297	0.264895493	-0.021982224	0.24529654	0.346037822	0.878697009	-0.019385184	0.297090899	0.704342021	-0.334680278	0.489797628	-0.364788078
YBL048W	YBL048W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.549332509	0.27072402	0.381611757
YBL049W	MOH1	molecular function unknown	FALSE	-0.07132628	-0.944023286	0.167407084	-0.193207875	-1.178033805	0.039851614	0.298362675	-0.82455419	0.415565318	2.696271501	-0.205179792	0.374588521	1.298330055	0.084326471	1.174204068	0.180905783	0.892638225	0.531403729
YBL050W	SEC17	soluble NSF attachment protein activity	FALSE	0.205721144	0.605239878	0.071832226	-0.542075022	-0.383248387	0.306770187	-0.182533731	0.685055427	-0.422451939	0.450321972	0.547820311	-0.117329951	0.384716116	0.589856108	-0.051604699	1.150220114	-0.060058903	0.014167891
YBL051C	PIN4|MDT1	molecular function unknown	FALSE	-0.259295399	0.486007675	0.275679936	0.633712812	1.724989042	0.485570643	-0.032522962	0.675790535	-0.022698361	-0.655376286	-0.139428863	0.415696146	-0.214452159	0.199674792	0.130946072	0.628830986	0.120139796	0.227441428
YBL052C	SAS3	histone acetyltransferase activity*	FALSE	-0.218290118	-0.05303071	0.288472726	0.551279035	0.398477427	0.130428974	-0.388419515	-0.046903963	-0.425225606	-1.415657495	-1.772825086	-0.633834187	-1.315182527	-1.590474848	-2.029735563	0.271842487	-0.212738849	-0.03116105
YBL053W	YBL053W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346422162	0.532347539	0.697875406
YBL054W	YBL054W	molecular function unknown	TRUE	-0.074255312	0.672820945	0.164100443	1.274668225	1.489008118	-0.559192034	-0.033906415	0.75995982	-0.107577851	-1.23110069	0.064254106	-0.761500265	-0.29820152	-0.119662231	-1.270528272	0.183032933	-0.407132642	-0.194954497
YBL055C	YBL055C	molecular function unknown	FALSE	0.035733833	2.240195333	-0.032861645	0.346922335	2.216157792	0.272675185	0.489481742	3.467262653	0.118609918	0.280643854	2.439220008	-1.685269222	0.492652951	2.129065209	-0.83681117	0.256219386	-0.168931376	-0.084225154
YBL056W	PTC3	protein phosphatase type 2C activity	TRUE	0.11063722	0.921090107	0.006729158	0.029747314	0.813885561	-0.053761138	0.107424651	1.112174557	-0.277101168	0.159593711	0.507126796	-0.680602216	-0.304152717	0.471801098	-1.196944822	0.529733568	-0.039506255	-0.243191811
YBL057C	PTH2	aminoacyl-tRNA hydrolase activity	FALSE	0.305649932	2.035298171	-0.091867591	-0.15074079	1.605737951	0.443344879	0.157723022	3.531065313	-0.343388042	0.185712297	1.90431482	-1.064373537	-0.102889513	1.737738214	-0.570471892	0.114563911	0.035345959	-0.083775378
YBL058W	SHP1|UBX1	molecular function unknown	TRUE	-0.110561091	1.032579573	0.129398405	0.162550228	0.935205273	0.717928341	-0.313841742	0.723874051	-0.292703858	-0.375828355	0.553568866	0.391348734	-0.162206237	0.334434044	-0.118733505	0.081581195	0.192737483	-0.192037615
